score_time,audio_time
2.757500000000000284e+01,4.155597883597882714e+01
2.760000000000000142e+01,4.160757873519777661e+01
2.762500000000000000e+01,4.164369866465104053e+01
2.765000000000000213e+01,4.166949861426051172e+01
2.767500000000000071e+01,4.169013857394809008e+01
2.770000000000000284e+01,4.171593852355756127e+01
2.772500000000000142e+01,4.173657848324514674e+01
2.775000000000000000e+01,4.176237843285462503e+01
2.777500000000000213e+01,4.178301839254219630e+01
2.780000000000000071e+01,4.180881834215166748e+01
2.782500000000000284e+01,4.182945830183924585e+01
2.785000000000000142e+01,4.185525825144871703e+01
2.787500000000000000e+01,4.189137818090198095e+01
2.790000000000000213e+01,4.194813807004281614e+01
2.792500000000000071e+01,4.200489795918366553e+01
2.795000000000000284e+01,4.206681783824640064e+01
2.797500000000000142e+01,4.212357772738724293e+01
2.800000000000000000e+01,4.218549760644997804e+01
2.802500000000000213e+01,4.224225749559082033e+01
2.805000000000000071e+01,4.230417737465355543e+01
2.807500000000000284e+01,4.236093726379439772e+01
2.810000000000000142e+01,4.240737717309145438e+01
2.812500000000000000e+01,4.243317712270093267e+01
2.815000000000000213e+01,4.245897707231040386e+01
2.817500000000000071e+01,4.247961703199797512e+01
2.820000000000000284e+01,4.250541698160745341e+01
2.822500000000000142e+01,4.252605694129503178e+01
2.825000000000000000e+01,4.255185689090450296e+01
2.827500000000000213e+01,4.257249685059208133e+01
2.830000000000000071e+01,4.259829680020155251e+01
2.832500000000000284e+01,4.261893675988913799e+01
2.835000000000000142e+01,4.264473670949861628e+01
2.837500000000000000e+01,4.267053665910808036e+01
2.840000000000000213e+01,4.270665658856134428e+01
2.842500000000000071e+01,4.274277651801460820e+01
2.845000000000000284e+01,4.278405643738976494e+01
2.847500000000000142e+01,4.282017636684302175e+01
2.850000000000000000e+01,4.286145628621818560e+01
2.852500000000000213e+01,4.289757621567143531e+01
2.855000000000000071e+01,4.293885613504659915e+01
2.857500000000000284e+01,4.297497606449987018e+01
2.860000000000000142e+01,4.301109599395313410e+01
2.862500000000000000e+01,4.303689594356260528e+01
2.865000000000000213e+01,4.306269589317207647e+01
2.867500000000000071e+01,4.308333585285965484e+01
2.870000000000000284e+01,4.310913580246912602e+01
2.872500000000000142e+01,4.312977576215671149e+01
2.875000000000000000e+01,4.315557571176618978e+01
2.877500000000000213e+01,4.317621567145376105e+01
